ticket_id,customer_id,order_id,ticket_date,issue_type,priority,resolution_time,resolved_flag
T014406,C08933,O025413,2025-11-25 22:27:25,Delivery,High,10.1,0
T014407,C01483,O054683,2025-01-27 02:03:45,Cancellation,Medium,20.0,1
T014408,C05681,O008705,2025-08-15 11:32:19,Other,Low,10.0,1
T014409,C09467,O028827,2025-08-03 15:24:34,Product Quality,Low,4.3,1
T014410,C00590,O043251,2025-05-04 08:50:07,Delivery,Medium,13.5,1
T014411,C08408,O027562,2025-03-07 08:12:27,Other,High,12.1,1
T014412,C01066,O009631,2025-10-03 21:02:40,Delivery,Medium,10.2,1
T014413,C08283,O008840,2025-04-27 06:07:15,Return,Medium,5.5,1
T014414,C02625,O013317,2025-05-11 18:34:09,Payment,Medium,25.8,1
T014415,C05726,O049775,2025-10-30 09:10:47,Delivery,Medium,4.0,1
T014416,C06328,O021475,2025-04-17 04:12:39,Delivery,Medium,12.1,1
T014417,C03457,O040862,2025-08-16 00:23:44,Return,Medium,6.6,1
T014418,C02291,O025276,2025-08-16 18:59:51,Payment,Low,39.7,1
T014419,C01580,O009335,2025-07-24 17:14:27,Payment,Medium,11.2,1
T014420,C05445,O008917,2025-11-26 04:16:39,Delivery,Low,32.4,1
T014421,C04603,O005968,2025-04-13 23:00:40,Payment,Medium,24.6,1
T014422,C00142,O050701,2025-06-16 05:26:32,Return,Low,4.7,1
T014423,C01466,O020910,2025-05-02 22:22:31,Delivery,Medium,51.2,1
T014424,C04315,O045908,2025-04-29 07:18:36,Product Quality,Medium,32.9,1
T014425,C03014,O029468,2025-01-10 17:57:44,Product Quality,High,11.5,1
T014426,C03280,O006102,2025-05-18 05:23:49,Return,Medium,2.7,1
T014427,C07160,O032752,2025-12-17 13:37:59,Product Quality,Low,15.8,1
T014428,C07752,O036276,2025-01-11 22:33:47,Cancellation,Low,7.5,1
T014429,C03285,O013296,2025-05-08 08:51:07,Delivery,High,8.3,1
T014430,C08044,O050472,2025-03-17 01:10:13,Payment,Medium,21.1,1
T014431,C03884,O043957,2025-06-08 21:08:28,Cancellation,Medium,19.9,1
T014432,C05699,O052211,2025-10-01 03:48:49,Other,High,28.9,1
T014433,C06172,O010398,2025-09-02 14:19:11,Product Quality,Medium,11.1,1
T014434,C02165,O029419,2025-08-15 02:41:07,Product Quality,Low,6.7,1
T014435,C08847,O013181,2025-06-19 16:11:01,Payment,Low,17.4,1
T014436,C03728,O047093,2025-07-08 09:25:25,Product Quality,High,14.7,1
T014437,C01087,O046133,2025-11-20 05:40:25,Payment,Low,19.2,1
T014438,C02396,O026381,2025-06-24 09:47:15,Product Quality,Medium,39.3,1
T014439,C09853,O049917,2025-05-13 00:22:55,Cancellation,Low,28.7,1
T014440,C09974,O006793,2025-09-14 23:59:52,Product Quality,Medium,7.9,1
T014441,C09804,O017850,2025-03-27 04:57:25,Product Quality,Medium,9.2,1
T014442,C04716,O039472,2025-10-27 06:45:29,Other,High,21.9,1
T014443,C05323,O051061,2025-09-11 01:35:16,Delivery,High,6.9,1
T014444,C01789,O048167,2025-03-04 16:08:11,Delivery,Low,11.5,0
T014445,C08671,O029295,2025-12-04 08:03:10,Delivery,Low,11.5,0
T014446,C07852,O022897,2025-06-01 02:52:24,Delivery,High,30.7,1
T014447,C04477,O021261,2025-12-29 09:55:52,Delivery,Low,27.1,1
T014448,C01248,O048934,2025-12-15 20:45:12,Product Quality,Low,4.0,1
T014449,C08715,O028789,2025-06-02 19:04:14,Payment,Medium,17.8,1
T014450,C09634,O002844,2025-02-16 16:26:01,Product Quality,Low,26.4,1
T014451,C02713,O018075,2025-12-06 21:44:11,Cancellation,Low,25.7,1
T014452,C09501,O015963,2025-03-19 16:36:43,Cancellation,Low,12.6,1
T014453,C03715,O021688,2025-05-25 06:53:21,Delivery,Low,2.3,1
T014454,C00156,O010024,2025-07-12 18:42:31,Payment,Medium,9.6,1
T014455,C06664,O031442,2025-04-16 21:19:10,Delivery,Medium,11.8,1
T014456,C09250,O034641,2025-09-02 13:31:26,Payment,Low,7.3,1
T014457,C01790,O039206,2025-01-02 19:44:54,Delivery,Medium,10.3,1
T014458,C01419,O044638,2025-01-14 22:41:42,Other,Low,46.0,1
T014459,C08764,O028893,2025-12-26 08:32:22,Cancellation,Low,15.3,1
T014460,C00530,O045342,2025-04-22 06:51:34,Product Quality,Medium,1.9,1
T014461,C02908,O021305,2025-10-08 14:26:24,Product Quality,Low,3.4,1
T014462,C01276,O006943,2025-01-13 02:39:28,Delivery,Low,26.3,1
T014463,C03476,O008277,2025-01-29 11:57:13,Delivery,Low,10.7,1
T014464,C09467,O011191,2025-01-21 22:52:37,Cancellation,Low,4.8,1
T014465,C09165,O042616,2025-05-08 21:51:30,Payment,Medium,6.7,1
T014466,C06480,O021597,2025-03-31 04:43:15,Other,High,11.4,1
T014467,C08901,O048953,2025-05-17 11:34:51,Return,Medium,23.7,1
T014468,C05711,O045629,2025-04-30 21:42:53,Other,Medium,20.3,1
T014469,C03064,O003002,2025-09-29 05:15:33,Product Quality,Medium,21.8,1
T014470,C03005,O011621,2025-09-03 22:21:06,Product Quality,Medium,15.7,1
T014471,C07870,O006209,2025-09-02 15:53:31,Product Quality,Medium,14.7,1
T014472,C04110,O049429,2025-10-20 19:43:33,Product Quality,Medium,9.3,1
T014473,C03760,O031424,2025-07-18 16:08:19,Return,Low,18.0,1
T014474,C06612,O024104,2025-12-05 17:15:31,Other,Low,3.6,1
T014475,C07061,O022740,2025-08-11 22:51:25,Other,High,13.4,1
T014476,C08630,O018757,2025-12-22 10:26:44,Product Quality,Low,12.5,1
T014477,C09689,O054476,2025-01-27 18:20:24,Payment,Low,17.6,1
T014478,C02316,O025467,2025-12-24 07:25:32,Product Quality,Medium,15.8,1
T014479,C05271,O005978,2025-02-28 03:13:08,Product Quality,Low,23.4,1
T014480,C05194,O024737,2025-04-01 23:58:28,Delivery,Medium,16.6,1
T014481,C05501,O006407,2025-09-10 05:56:21,Delivery,Medium,12.8,1
T014482,C07582,O033779,2025-07-18 13:59:28,Payment,High,26.1,1
T014483,C00009,O016572,2025-02-17 11:57:31,Other,Medium,28.1,1
T014484,C00144,O006396,2025-10-10 12:07:19,Other,Medium,2.1,1
T014485,C02617,O020849,2025-10-30 08:11:03,Delivery,Medium,18.6,1
T014486,C09773,O027708,2025-05-27 13:09:18,Return,Medium,12.3,1
T014487,C05973,O053301,2025-04-28 09:48:24,Delivery,Low,43.8,1
T014488,C06164,O036052,2025-03-13 06:42:53,Delivery,Medium,4.6,1
T014489,C05298,O046957,2025-07-28 04:05:27,Delivery,Medium,10.2,1
T014490,C05678,O052690,2025-09-09 23:53:29,Return,Low,12.7,1
T014491,C04057,O045852,2025-04-22 14:32:54,Product Quality,High,39.7,1
T014492,C01731,O019418,2025-12-04 16:21:38,Payment,Low,7.5,1
T014493,C05673,O000691,2025-10-17 09:40:57,Product Quality,Low,19.8,1
T014494,C03368,O044320,2025-08-17 16:04:55,Product Quality,Medium,14.7,1
T014495,C09145,O054196,2025-06-12 22:30:23,Cancellation,Medium,8.7,1
T014496,C03975,O013639,2025-05-07 13:56:38,Product Quality,High,13.1,1
T014497,C09308,O032665,2025-09-09 10:21:53,Other,Low,6.4,1
T014498,C05880,O030563,2025-03-11 00:31:04,Delivery,Low,25.1,1
T014499,C08788,O022510,2025-05-08 19:28:47,Return,Low,10.8,1
T014500,C06368,O051169,2025-10-14 16:19:09,Delivery,Low,21.7,1
T014501,C00133,O053761,2025-06-04 10:29:33,Return,High,2.8,1
T014502,C09797,O051468,2025-05-15 04:59:11,Payment,High,19.5,1
T014503,C04116,O008030,2025-01-25 00:01:09,Product Quality,Low,2.8,1
T014504,C05378,O049495,2025-10-13 10:53:16,Product Quality,Medium,8.0,1
T014505,C07561,O048157,2025-07-14 21:11:21,Product Quality,Low,20.6,1
T014506,C09634,O028757,2025-12-17 20:44:21,Delivery,Medium,16.4,1
T014507,C04534,O026896,2025-11-28 15:49:21,Cancellation,Medium,54.0,1
T014508,C02165,O054983,2025-08-05 07:12:00,Return,Low,14.9,1
T014509,C02112,O039660,2025-02-27 19:58:59,Delivery,Low,12.8,0
T014510,C03778,O013396,2025-01-05 00:02:15,Delivery,Medium,27.7,1
T014511,C01670,O053154,2025-09-20 02:34:09,Delivery,Medium,7.1,0
T014512,C02700,O051302,2025-03-15 06:13:33,Delivery,Medium,3.0,1
T014513,C02686,O050226,2025-12-11 23:18:51,Payment,Medium,27.3,1
T014514,C07681,O049104,2025-09-24 18:06:19,Delivery,Medium,5.0,1
T014515,C04673,O030455,2025-02-19 16:40:41,Delivery,Low,2.9,1
T014516,C04613,O003397,2025-11-26 12:49:04,Delivery,Medium,5.2,1
T014517,C06387,O052862,2025-11-01 20:40:22,Delivery,Medium,1.9,1
T014518,C09540,O005142,2025-11-11 08:51:07,Delivery,Medium,4.5,1
T014519,C07755,O054280,2025-01-13 19:15:26,Other,Medium,16.4,1
T014520,C00745,O000892,2025-02-04 15:20:03,Payment,High,6.3,1
T014521,C01136,O030326,2025-08-20 15:42:16,Payment,High,10.6,1
T014522,C03644,O011499,2025-08-19 03:09:23,Other,Medium,5.9,1
T014523,C02012,O016229,2025-01-06 08:16:47,Other,High,9.6,1
T014524,C05529,O006013,2025-05-23 09:33:32,Delivery,High,32.1,1
T014525,C09442,O014968,2025-04-23 09:32:04,Return,Medium,9.2,0
T014526,C09001,O027928,2025-08-08 15:18:10,Payment,Medium,9.2,0
T014527,C09919,O009468,2025-07-04 17:48:02,Delivery,Medium,2.6,1
T014528,C03606,O006414,2025-11-28 02:46:11,Other,Low,8.9,1
T014529,C05136,O037070,2025-08-09 14:03:56,Other,Medium,30.4,1
T014530,C04707,O006391,2025-12-03 14:27:50,Cancellation,Low,45.0,1
T014531,C04261,O047873,2025-05-02 10:28:18,Other,Low,3.1,1
T014532,C07751,O037013,2025-04-18 19:19:45,Payment,Medium,35.0,1
T014533,C00816,O001858,2025-04-07 22:17:12,Delivery,High,15.9,1
T014534,C04053,O035313,2025-09-22 04:57:16,Other,Medium,6.2,1
T014535,C06998,O046267,2025-02-05 22:24:18,Delivery,Medium,13.9,1
T014536,C05573,O004623,2025-03-24 13:59:59,Cancellation,Low,19.1,1
T014537,C01099,O026105,2025-04-16 19:28:13,Product Quality,Low,5.8,1
T014538,C02095,O013819,2025-04-01 22:13:16,Return,Medium,13.9,1
T014539,C05277,O048555,2025-03-27 04:25:46,Cancellation,Medium,21.7,1
T014540,C00053,O052115,2025-01-06 01:00:59,Return,Medium,1.3,1
T014541,C00420,O044424,2025-05-24 05:18:13,Product Quality,Medium,2.9,1
T014542,C09472,O026233,2025-03-14 09:38:43,Delivery,Medium,8.6,1
T014543,C03087,O007837,2025-09-09 20:01:39,Product Quality,Low,23.3,1
T014544,C05246,O046515,2025-09-16 01:54:00,Other,Medium,17.8,1
T014545,C06088,O004826,2025-05-26 01:39:07,Return,Medium,11.4,1
T014546,C05147,O007155,2025-06-11 21:40:17,Product Quality,Medium,34.9,1
T014547,C09684,O019796,2025-10-16 13:40:56,Payment,High,8.3,1
T014548,C08604,O036192,2025-06-21 13:47:02,Other,Medium,27.1,1
T014549,C01492,O026206,2025-08-09 12:35:18,Delivery,Medium,14.4,1
T014550,C04289,O020085,2025-06-28 14:09:18,Return,High,26.9,1
T014551,C07653,O005712,2025-07-04 20:25:43,Cancellation,Low,37.6,1
T014552,C04918,O027049,2025-11-28 01:15:24,Product Quality,Medium,19.1,1
T014553,C09937,O039040,2025-03-17 05:42:44,Delivery,Low,11.8,1
T014554,C03422,O023992,2025-02-26 18:32:30,Cancellation,Medium,8.4,1
T014555,C07301,O016475,2025-01-05 08:53:50,Cancellation,Low,14.6,1
T014556,C09908,O038887,2025-07-10 21:55:37,Other,Medium,13.2,1
T014557,C01542,O028187,2025-10-09 18:01:36,Delivery,Medium,16.1,1
T014558,C01355,O001773,2025-06-12 19:27:35,Product Quality,High,8.1,1
T014559,C05208,O002382,2025-03-13 05:51:51,Delivery,Medium,14.0,1
T014560,C04178,O032080,2025-08-13 18:14:33,Product Quality,Medium,21.8,1
T014561,C09455,O012284,2025-05-25 16:26:22,Cancellation,Medium,13.9,1
T014562,C07642,O022634,2025-09-29 23:19:32,Delivery,Low,12.7,1
T014563,C02865,O025370,2025-09-09 23:15:48,Product Quality,Low,9.4,1
T014564,C01158,O042881,2025-04-27 23:26:49,Product Quality,High,9.5,1
T014565,C03579,O036952,2025-05-02 08:47:20,Product Quality,Medium,10.7,0
T014566,C02033,O048926,2025-02-28 07:41:43,Cancellation,Low,26.7,1
T014567,C04887,O013126,2025-09-24 16:39:47,Cancellation,High,11.2,1
T014568,C09923,O028935,2025-02-01 22:21:09,Delivery,Medium,24.4,1
T014569,C04274,O004828,2025-07-30 02:57:18,Payment,Medium,30.7,0
T014570,C05634,O005321,2025-06-24 01:22:00,Return,Medium,15.7,1
T014571,C06075,O006133,2025-04-30 19:47:30,Return,Medium,9.6,1
T014572,C08096,O002707,2025-01-01 18:56:28,Cancellation,Medium,27.2,1
T014573,C07209,O016744,2025-02-08 16:31:52,Other,Medium,15.5,1
T014574,C05015,O013584,2025-01-22 01:07:03,Payment,Medium,25.9,1
T014575,C01122,O004153,2025-02-18 12:08:15,Product Quality,Medium,4.0,0
T014576,C09895,O026975,2025-04-10 12:31:26,Delivery,High,11.9,1
T014577,C08163,O053219,2025-05-16 05:30:49,Product Quality,High,14.7,1
T014578,C02703,O047941,2025-09-22 06:05:14,Cancellation,Low,19.5,1
T014579,C01264,O053740,2025-05-31 04:46:53,Delivery,Low,9.1,1
T014580,C04511,O021330,2025-06-03 03:36:55,Payment,Medium,9.7,1
T014581,C04910,O037594,2025-07-16 23:30:51,Delivery,Low,18.7,1
T014582,C01731,O008447,2025-01-31 09:50:17,Return,Low,13.0,1
T014583,C02769,O044155,2025-12-11 13:22:01,Cancellation,Medium,4.6,0
T014584,C04434,O031524,2025-08-01 02:51:48,Delivery,Low,6.1,1
T014585,C04971,O054552,2025-02-05 22:30:12,Delivery,Medium,0.7,1
T014586,C05703,O034447,2025-09-07 15:38:26,Return,High,28.7,1
T014587,C04045,O046901,2025-07-25 14:56:48,Cancellation,Medium,26.4,1
T014588,C00545,O016565,2025-09-30 23:40:14,Delivery,High,37.4,1
T014589,C01901,O019078,2025-04-17 18:59:22,Other,Medium,4.8,1
T014590,C00615,O035353,2025-11-05 15:41:50,Delivery,Low,11.8,1
T014591,C04998,O006540,2025-05-07 05:15:41,Product Quality,Low,13.0,1
T014592,C02659,O008247,2025-02-19 19:02:04,Delivery,Low,9.9,1
T014593,C08577,O040495,2025-03-28 08:18:19,Delivery,Medium,9.9,0
T014594,C05873,O048818,2025-07-18 15:08:20,Product Quality,Low,14.3,0
T014595,C01596,O035041,2025-02-07 00:57:17,Product Quality,Medium,9.6,1
T014596,C06817,O009391,2025-04-26 12:48:45,Product Quality,Medium,5.4,1
T014597,C02505,O039426,2025-07-30 11:29:26,Payment,High,18.7,1
T014598,C06268,O028312,2025-12-10 06:40:39,Delivery,High,27.9,1
T014599,C03788,O053032,2025-02-09 08:28:47,Delivery,High,6.3,1
T014600,C01530,O038835,2025-06-24 03:59:19,Product Quality,Low,12.5,1
T014601,C06749,O050965,2025-01-21 03:34:34,Return,Low,8.2,1
T014602,C07501,O012945,2025-01-26 15:27:34,Return,Low,13.4,1
T014603,C06665,O026365,2025-05-16 21:39:12,Payment,Medium,8.6,1
T014604,C05564,O010886,2025-12-12 10:28:33,Delivery,Low,45.4,0
T014605,C05890,O014366,2025-05-20 23:30:57,Cancellation,High,8.1,1
T014606,C03106,O008082,2025-11-17 17:08:29,Other,Low,3.7,1
T014607,C06374,O017316,2025-06-30 01:26:12,Payment,Low,28.8,1
T014608,C04502,O008693,2025-02-16 03:20:22,Payment,Medium,15.0,1
T014609,C06110,O043263,2025-08-04 00:43:40,Delivery,Low,17.6,1
T014610,C03387,O047707,2025-07-22 14:28:17,Delivery,Medium,9.2,0
T014611,C01167,O032294,2025-10-24 08:22:44,Product Quality,Medium,17.9,1
T014612,C03261,O014627,2025-08-25 10:54:33,Delivery,High,2.0,1
T014613,C05336,O023772,2025-11-06 17:49:37,Payment,Medium,2.9,0
T014614,C01759,O008540,2025-08-06 04:33:50,Return,High,11.2,1
T014615,C01977,O032425,2025-03-26 17:02:57,Cancellation,High,15.4,1
T014616,C07178,O018830,2025-10-17 20:52:40,Delivery,Low,11.8,1
T014617,C03334,O044660,2025-08-19 20:44:23,Other,Medium,41.3,1
T014618,C09664,O009690,2025-06-12 07:22:12,Product Quality,Medium,18.4,1
T014619,C00622,O041353,2025-02-11 00:48:25,Cancellation,Low,32.9,1
T014620,C04170,O001325,2025-02-07 19:06:13,Product Quality,High,17.2,1
T014621,C03999,O019745,2025-01-10 07:35:00,Payment,Low,71.2,1
T014622,C03596,O053767,2025-01-10 19:53:03,Delivery,Medium,31.8,1
T014623,C06855,O034267,2025-02-14 22:07:32,Delivery,Medium,16.0,1
T014624,C06373,O045478,2025-11-14 13:46:11,Cancellation,Low,3.5,1
T014625,C07663,O028696,2025-10-06 13:33:17,Payment,Medium,5.4,1
T014626,C06522,O039692,2025-01-21 22:54:25,Return,Medium,6.3,1
T014627,C00641,O025728,2025-04-30 06:10:08,Delivery,Medium,26.9,1
T014628,C05211,O022374,2025-06-16 10:06:26,Product Quality,Medium,9.9,1
T014629,C04905,O043090,2025-06-25 01:48:59,Payment,Medium,23.9,1
T014630,C06796,O025274,2025-02-17 18:56:43,Delivery,Medium,26.2,1
T014631,C08834,O031383,2025-06-02 22:28:23,Delivery,Medium,27.9,1
T014632,C04577,O025163,2025-10-28 03:55:08,Delivery,Low,8.7,1
T014633,C08914,O046446,2025-10-23 01:40:05,Other,Medium,15.5,1
T014634,C08541,O004847,2025-05-29 14:52:45,Return,Medium,9.2,1
T014635,C05968,O048274,2025-12-19 03:26:33,Return,Medium,6.8,1
T014636,C01129,O050258,2025-04-26 00:50:12,Other,Medium,18.4,1
T014637,C07462,O006786,2025-06-07 10:20:10,Cancellation,Medium,1.8,1
T014638,C05973,O053301,2025-08-01 04:41:43,Other,High,22.9,1
T014639,C00928,O006363,2025-09-21 23:13:46,Return,Medium,13.4,1
T014640,C00468,O025919,2025-09-04 11:53:08,Delivery,Medium,11.9,1
T014641,C05773,O042235,2025-08-22 20:36:56,Cancellation,Medium,3.6,1
T014642,C03474,O005604,2025-12-16 06:14:54,Product Quality,Medium,6.9,1
T014643,C02563,O008285,2025-06-16 20:11:58,Delivery,Medium,8.9,1
T014644,C08258,O054337,2025-05-28 11:33:19,Product Quality,High,21.5,1
T014645,C04502,O004854,2025-08-22 05:53:43,Payment,Medium,6.3,1
T014646,C06171,O009852,2025-02-28 09:37:22,Return,Medium,21.1,1
T014647,C03020,O000495,2025-05-22 00:06:53,Other,High,12.1,1
T014648,C07004,O053914,2025-06-19 07:58:17,Other,Medium,16.8,1
T014649,C05995,O049100,2025-05-24 21:51:09,Product Quality,Low,8.2,1
T014650,C02974,O032229,2025-10-01 11:05:45,Delivery,Low,8.0,1
T014651,C08401,O039593,2025-04-17 13:27:51,Delivery,Low,21.2,0
T014652,C00727,O022339,2025-12-16 04:18:18,Return,High,26.6,1
T014653,C01091,O048340,2025-11-02 15:55:45,Return,Low,31.9,1
T014654,C02356,O018426,2025-12-11 20:31:56,Return,Medium,16.2,1
T014655,C01163,O033876,2025-11-23 15:38:16,Payment,Medium,13.1,1
T014656,C06473,O010351,2025-01-21 05:10:21,Cancellation,Medium,24.8,1
T014657,C00762,O003705,2025-04-13 01:24:59,Payment,Low,25.1,1
T014658,C04347,O046593,2025-07-03 11:50:19,Product Quality,Medium,24.5,1
T014659,C02676,O012278,2025-06-18 03:30:47,Delivery,Low,19.4,1
T014660,C09746,O010830,2025-01-17 22:29:21,Product Quality,High,36.1,0
T014661,C07383,O007773,2025-03-01 05:42:48,Delivery,Medium,9.5,1
T014662,C02535,O020235,2025-11-25 07:40:53,Delivery,Medium,19.8,1
T014663,C01967,O037303,2025-10-02 19:52:33,Product Quality,Medium,18.6,1
T014664,C01554,O009388,2025-01-05 19:28:26,Payment,Medium,9.0,0
T014665,C01167,O006002,2025-06-19 08:16:51,Return,High,22.1,1
T014666,C00819,O011559,2025-12-16 11:26:01,Return,High,41.3,1
T014667,C03989,O042650,2025-11-12 03:16:34,Payment,High,10.6,1
T014668,C02610,O003186,2025-06-16 13:34:41,Product Quality,Low,18.0,1
T014669,C04630,O013601,2025-02-11 01:12:30,Delivery,High,10.5,1
T014670,C01088,O052866,2025-06-16 04:16:08,Delivery,Low,6.6,1
T014671,C04813,O045412,2025-08-30 19:59:18,Product Quality,Low,15.0,1
T014672,C07948,O046517,2025-03-31 20:08:35,Delivery,Medium,14.8,0
T014673,C01529,O026625,2025-07-23 18:31:36,Delivery,High,7.9,1
T014674,C08259,O048480,2025-02-09 00:59:41,Delivery,Low,56.8,1
T014675,C08481,O014071,2025-10-21 10:48:12,Payment,Medium,16.5,1
T014676,C09235,O053715,2025-09-23 08:08:42,Cancellation,Low,20.9,0
T014677,C01779,O026441,2025-11-11 14:51:10,Delivery,High,22.1,1
T014678,C02610,O000882,2025-11-13 13:49:25,Other,Medium,18.8,1
T014679,C04710,O017761,2025-03-22 12:12:13,Product Quality,Medium,11.6,1
T014680,C05315,O033938,2025-05-07 09:56:52,Delivery,High,11.5,1
T014681,C01772,O036964,2025-03-16 09:40:36,Delivery,Medium,11.7,1
T014682,C08159,O023659,2025-07-25 04:39:49,Return,High,14.4,1
T014683,C04471,O048836,2025-01-02 13:36:34,Cancellation,Medium,24.7,1
T014684,C03148,O047012,2025-03-07 04:16:31,Cancellation,Low,5.5,1
T014685,C04088,O041053,2025-12-06 05:28:57,Payment,Medium,14.8,1
T014686,C05115,O011525,2025-05-09 13:54:02,Cancellation,High,7.0,1
T014687,C07716,O000300,2025-03-02 18:21:05,Product Quality,Medium,7.6,1
T014688,C02873,O002130,2025-10-14 19:23:16,Cancellation,Low,31.9,1
T014689,C05147,O012593,2025-05-24 06:31:02,Delivery,Medium,2.6,1
T014690,C07130,O034368,2025-06-05 18:30:57,Product Quality,Medium,13.1,1
T014691,C09053,O033869,2025-05-02 06:44:27,Product Quality,Low,12.5,1
T014692,C04186,O017267,2025-05-03 07:50:54,Payment,High,23.1,1
T014693,C02084,O011030,2025-05-26 19:57:59,Payment,Medium,18.5,1
T014694,C00836,O030191,2025-10-30 02:05:00,Other,Medium,6.8,1
T014695,C00479,O025672,2025-05-30 01:57:23,Payment,Medium,19.1,1
T014696,C08059,O000407,2025-05-28 06:39:04,Payment,High,8.9,1
T014697,C08424,O022104,2025-04-03 05:17:56,Return,Medium,16.0,0
T014698,C06022,O024462,2025-12-02 05:24:16,Payment,High,9.5,0
T014699,C04832,O015481,2025-05-24 23:05:25,Payment,High,3.1,1
T014700,C05743,O018716,2025-01-03 21:14:29,Delivery,Low,33.8,1
T014701,C05255,O002001,2025-10-27 18:41:40,Return,Medium,3.1,1
T014702,C08469,O008599,2025-11-18 05:27:06,Payment,High,16.3,0
T014703,C05666,O037689,2025-05-01 03:22:43,Product Quality,Low,9.8,1
T014704,C04243,O027651,2025-11-14 00:09:28,Delivery,Low,12.1,1
T014705,C04284,O031741,2025-09-28 11:51:54,Delivery,Medium,39.7,1
T014706,C06203,O031505,2025-10-19 05:15:24,Return,Medium,7.7,1
T014707,C09700,O018947,2025-02-12 15:10:02,Cancellation,Low,16.3,1
T014708,C02411,O046620,2025-11-22 05:43:01,Product Quality,Low,27.3,1
T014709,C03011,O010717,2025-01-11 14:58:23,Other,Low,17.5,1
T014710,C04336,O002155,2025-08-08 00:49:38,Payment,Medium,6.9,1
T014711,C06399,O009651,2025-04-19 01:35:45,Delivery,Medium,8.7,1
T014712,C08338,O053258,2025-11-19 01:00:50,Delivery,Low,17.9,1
T014713,C00014,O048543,2025-09-20 09:40:19,Delivery,Medium,8.0,1
T014714,C04640,O046513,2025-04-18 17:22:45,Return,Medium,46.0,1
T014715,C00380,O019169,2025-02-21 19:48:14,Other,Medium,21.8,1
T014716,C08469,O001249,2025-05-29 23:00:11,Delivery,Medium,5.0,1
T014717,C09908,O038887,2025-03-01 15:03:22,Payment,Medium,14.0,1
T014718,C08288,O014725,2025-08-22 23:04:49,Other,Medium,6.7,1
T014719,C01816,O039313,2025-11-11 13:11:19,Payment,Medium,20.2,1
T014720,C05004,O052485,2025-06-24 08:19:15,Payment,Medium,19.5,0
T014721,C03738,O013787,2025-03-13 18:01:54,Product Quality,Low,15.6,1
T014722,C03230,O017739,2025-03-03 19:48:56,Product Quality,Medium,17.5,1
T014723,C06313,O001765,2025-02-13 23:20:11,Delivery,Low,7.2,1
T014724,C07087,O016972,2025-03-14 13:53:19,Return,Medium,5.9,1
T014725,C05029,O005429,2025-11-01 00:03:18,Other,Medium,10.1,1
T014726,C01641,O003569,2025-05-28 21:45:36,Return,High,31.7,1
T014727,C02462,O050985,2025-07-08 11:53:33,Delivery,Medium,5.3,1
T014728,C01980,O005031,2025-05-05 21:43:37,Delivery,Low,7.3,1
T014729,C06314,O002537,2025-12-07 16:21:14,Delivery,Medium,22.1,1
T014730,C02605,O051120,2025-09-25 20:16:00,Payment,Medium,36.4,1
T014731,C09514,O026127,2025-11-09 01:25:00,Delivery,Medium,1.2,1
T014732,C00667,O047797,2025-09-17 10:15:44,Delivery,Medium,5.5,1
T014733,C03333,O025110,2025-12-21 01:05:09,Delivery,Medium,13.0,1
T014734,C02883,O042752,2025-01-20 01:18:26,Product Quality,Medium,41.3,1
T014735,C06619,O017764,2025-09-20 06:16:13,Return,High,17.4,1
T014736,C08549,O026284,2025-12-12 23:14:50,Return,Medium,18.4,1
