session_id,customer_id,session_date,session_duration,pages_viewed,device,traffic_source
S089622,C04971,2025-03-01 17:49:34,8.11,10,Mobile,Referral
S089623,C00792,2025-03-14 19:36:05,4.83,7,Mobile,Paid Ads
S089624,C08275,2025-08-03 06:46:10,14.88,4,Mobile,Email
S089625,C00446,2025-11-13 10:51:26,2.36,7,Desktop,Organic
S089626,C01741,2025-12-09 13:32:39,4.59,6,Mobile,Paid Ads
S089627,C02140,2025-03-23 14:15:10,1.58,6,Desktop,Organic
S089628,C02036,2025-03-02 06:37:11,1.35,8,Desktop,Email
S089629,C01788,2025-06-19 17:39:10,6.49,4,Desktop,Social Media
S089630,C01161,2025-05-08 12:02:39,2.66,8,Mobile,Organic
S089631,C07707,2025-01-04 07:04:37,6.03,3,Mobile,Organic
S089632,C08822,2025-02-18 06:50:33,3.81,5,Mobile,Paid Ads
S089633,C05867,2025-08-27 07:03:07,10.96,8,Mobile,Referral
S089634,C05421,2025-09-02 07:29:42,2.68,6,Desktop,Organic
S089635,C04105,2025-12-06 06:27:03,5.96,9,Mobile,Organic
S089636,C05730,2025-06-05 22:47:13,2.88,4,Mobile,Organic
S089637,C06743,2025-06-08 16:46:14,2.22,4,Mobile,Organic
S089638,C02004,2025-08-15 11:23:21,9.15,9,Desktop,Organic
S089639,C08532,2025-09-02 11:18:16,4.68,7,Desktop,Organic
S089640,C03364,2025-09-16 02:01:37,13.62,4,Tablet,Social Media
S089641,C07844,2025-07-24 06:41:07,11.97,7,Mobile,Email
S089642,C07551,2025-01-06 05:39:14,21.84,5,Mobile,Paid Ads
S089643,C04956,2025-04-25 19:31:24,13.74,8,Mobile,Social Media
S089644,C03071,2025-08-05 13:28:45,4.48,9,Mobile,Organic
S089645,C07806,2025-07-16 23:27:40,6.38,7,Mobile,Organic
S089646,C01032,2025-11-23 12:10:31,7.12,3,Mobile,Organic
S089647,C07459,2025-06-27 15:57:26,8.49,11,Tablet,Email
S089648,C00971,2025-11-24 22:53:57,14.53,5,Desktop,Paid Ads
S089649,C08444,2025-09-04 08:22:37,11.53,7,Mobile,Social Media
S089650,C06722,2025-12-04 16:36:49,14.66,5,Mobile,Organic
S089651,C09713,2025-12-29 06:43:04,5.23,4,Mobile,Organic
S089652,C09001,2025-04-29 13:13:32,3.54,6,Desktop,Referral
S089653,C00862,2025-07-02 10:55:03,3.21,5,Mobile,Paid Ads
S089654,C08639,2025-11-16 08:21:27,0.3,6,Mobile,Organic
S089655,C03107,2025-03-26 18:08:08,7.76,7,Mobile,Organic
S089656,C02127,2025-01-12 15:12:08,5.15,5,Mobile,Organic
S089657,C05245,2025-06-27 04:59:23,11.58,11,Desktop,Email
S089658,C09414,2025-09-15 16:57:34,10.91,5,Mobile,Organic
S089659,C03674,2025-09-01 04:10:36,8.13,5,Tablet,Organic
S089660,C05606,2025-06-24 09:46:54,13.19,3,Desktop,Social Media
S089661,C05879,2025-01-29 16:51:06,5.81,6,Mobile,Organic
S089662,C05486,2025-03-04 02:00:10,2.61,7,Mobile,Referral
S089663,C01889,2025-04-17 13:17:34,6.91,7,Mobile,Social Media
S089664,C08944,2025-04-22 01:14:43,7.7,3,Mobile,Social Media
S089665,C06204,2025-06-29 14:52:18,12.09,7,Desktop,Paid Ads
S089666,C02030,2025-04-19 17:08:25,9.71,8,Mobile,Social Media
S089667,C09993,2025-03-20 22:36:27,4.02,3,Mobile,Email
S089668,C09525,2025-09-20 16:02:50,8.16,6,Desktop,Organic
S089669,C00126,2025-01-02 05:31:30,9.96,7,Mobile,Paid Ads
S089670,C04049,2025-03-07 07:12:40,9.45,7,Mobile,Email
S089671,C04574,2025-05-02 01:48:59,4.19,7,Desktop,Organic
S089672,C09590,2025-08-20 04:01:30,12.89,4,Mobile,Organic
S089673,C01350,2025-05-20 08:12:08,14.0,9,Mobile,Social Media
S089674,C07979,2025-02-26 09:07:52,4.62,4,Tablet,Social Media
S089675,C00882,2025-07-03 19:39:15,10.52,8,Desktop,Organic
S089676,C05892,2025-04-14 13:32:47,2.8,6,Mobile,Social Media
S089677,C01046,2025-10-06 05:26:02,1.15,5,Desktop,Social Media
S089678,C03267,2025-07-04 06:39:52,4.49,3,Mobile,Organic
S089679,C02222,2025-01-12 10:46:26,5.14,3,Desktop,Email
S089680,C00100,2025-04-24 01:09:06,15.31,7,Mobile,Organic
S089681,C04193,2025-05-05 20:43:15,12.55,6,Mobile,Paid Ads
S089682,C00026,2025-10-07 01:38:15,5.24,9,Mobile,Organic
S089683,C06849,2025-03-22 23:49:25,9.23,6,Mobile,Paid Ads
S089684,C01606,2025-04-23 05:28:25,9.53,7,Desktop,Paid Ads
S089685,C08203,2025-09-26 23:52:16,6.21,2,Mobile,Paid Ads
S089686,C02111,2025-12-19 17:37:09,5.69,5,Mobile,Social Media
S089687,C05834,2025-01-30 23:48:22,14.17,9,Mobile,Social Media
S089688,C08310,2025-01-02 08:30:39,4.87,4,Desktop,Paid Ads
S089689,C02662,2025-01-06 12:14:37,3.85,8,Desktop,Paid Ads
S089690,C02416,2025-06-25 09:47:53,1.78,10,Desktop,Social Media
S089691,C01360,2025-10-13 06:09:17,10.96,6,Mobile,Social Media
S089692,C02282,2025-04-11 08:25:12,2.58,6,Mobile,Email
S089693,C02669,2025-05-30 18:29:19,3.49,9,Mobile,Organic
S089694,C00134,2025-03-23 23:32:05,6.66,3,Mobile,Email
S089695,C08064,2025-01-29 01:02:56,10.71,7,Mobile,Paid Ads
S089696,C02460,2025-12-02 02:32:30,2.65,4,Mobile,Paid Ads
S089697,C00100,2025-10-12 22:36:16,1.54,9,Mobile,Referral
S089698,C06076,2025-07-27 23:12:04,8.79,4,Mobile,Paid Ads
S089699,C00625,2025-01-01 17:23:27,7.87,6,Mobile,Organic
S089700,C05099,2025-09-28 22:24:09,10.61,5,Mobile,Organic
S089701,C06793,2025-05-31 20:42:33,4.52,7,Desktop,Referral
S089702,C07603,2025-12-11 14:32:15,12.96,5,Mobile,Referral
S089703,C08023,2025-11-10 04:30:41,14.03,4,Desktop,Organic
S089704,C03086,2025-04-13 00:55:30,24.28,5,Mobile,Paid Ads
S089705,C02071,2025-06-30 05:34:10,25.28,7,Desktop,Paid Ads
S089706,C07979,2025-11-12 06:33:36,8.49,5,Mobile,Paid Ads
S089707,C03959,2025-09-13 08:09:15,9.71,7,Desktop,Email
S089708,C03994,2025-06-12 08:28:43,14.95,3,Mobile,Organic
S089709,C04340,2025-05-13 02:49:54,3.67,5,Desktop,Referral
S089710,C09344,2025-12-04 09:42:09,5.81,13,Tablet,Social Media
S089711,C09144,2025-10-04 21:15:53,15.83,6,Mobile,Email
S089712,C05119,2025-07-07 23:58:45,7.34,6,Desktop,Email
S089713,C03878,2025-01-16 00:25:39,5.0,8,Desktop,Paid Ads
S089714,C03124,2025-01-20 07:16:06,8.53,8,Mobile,Paid Ads
S089715,C03786,2025-12-07 07:23:31,7.23,10,Desktop,Organic
S089716,C04532,2025-09-16 07:19:30,23.41,5,Mobile,Paid Ads
S089717,C09187,2025-06-20 19:49:21,19.26,7,Tablet,Organic
S089718,C08317,2025-11-04 23:44:36,10.15,8,Mobile,Organic
S089719,C09859,2025-09-08 23:46:53,15.07,6,Desktop,Paid Ads
S089720,C03740,2025-07-14 10:17:38,10.89,6,Desktop,Referral
S089721,C05297,2025-11-02 09:08:36,12.86,6,Mobile,Paid Ads
S089722,C00230,2025-09-26 06:33:32,6.64,8,Desktop,Organic
S089723,C08507,2025-05-14 14:58:24,16.45,6,Mobile,Referral
S089724,C05287,2025-01-29 23:02:57,3.42,4,Desktop,Social Media
S089725,C06991,2025-09-24 20:43:39,17.95,5,Mobile,Email
S089726,C05411,2025-01-28 10:41:59,3.46,7,Mobile,Social Media
S089727,C07605,2025-09-18 11:21:18,8.4,7,Mobile,Paid Ads
S089728,C00106,2025-01-23 05:25:52,12.95,4,Mobile,Referral
S089729,C04827,2025-11-20 04:15:21,26.39,4,Mobile,Referral
S089730,C08166,2025-06-02 22:36:15,15.45,7,Tablet,Referral
S089731,C03253,2025-02-25 23:59:16,2.22,6,Tablet,Organic
S089732,C04506,2025-05-30 02:45:45,2.22,7,Desktop,Organic
S089733,C00959,2025-04-07 20:29:36,16.34,8,Tablet,Paid Ads
S089734,C08038,2025-04-10 13:37:38,7.46,6,Mobile,Referral
S089735,C07436,2025-07-28 13:40:15,3.36,8,Mobile,Social Media
S089736,C06852,2025-09-09 06:41:19,2.86,6,Desktop,Organic
S089737,C07760,2025-05-14 11:33:03,18.82,8,Mobile,Organic
S089738,C05850,2025-03-23 16:19:17,9.95,4,Mobile,Referral
S089739,C07165,2025-12-26 14:04:09,20.37,6,Mobile,Email
S089740,C07790,2025-04-14 11:43:30,10.27,8,Desktop,Social Media
S089741,C05745,2025-05-22 21:27:24,8.39,5,Mobile,Email
S089742,C09261,2025-11-15 03:06:21,2.99,6,Desktop,Organic
S089743,C08266,2025-05-30 01:47:10,8.74,4,Mobile,Paid Ads
S089744,C09399,2025-03-15 22:54:39,14.45,4,Desktop,Organic
S089745,C05863,2025-01-21 07:46:40,14.09,4,Mobile,Organic
S089746,C07311,2025-02-26 00:23:52,15.09,4,Mobile,Organic
S089747,C00457,2025-01-08 12:14:53,4.93,4,Desktop,Social Media
S089748,C01492,2025-01-24 09:49:42,5.39,7,Tablet,Social Media
S089749,C00252,2025-01-26 18:47:47,8.22,5,Mobile,Organic
S089750,C05381,2025-02-01 15:21:55,2.79,3,Mobile,Email
S089751,C09416,2025-01-04 21:57:22,6.8,3,Mobile,Paid Ads
S089752,C04333,2025-03-05 17:02:58,13.0,5,Desktop,Referral
S089753,C04006,2025-05-08 01:54:31,2.84,5,Desktop,Paid Ads
S089754,C03240,2025-08-16 07:20:27,2.83,6,Desktop,Social Media
S089755,C01749,2025-01-29 15:32:20,3.0,8,Mobile,Organic
S089756,C00320,2025-07-22 17:10:09,7.99,8,Mobile,Paid Ads
S089757,C03020,2025-06-18 14:17:44,3.97,5,Mobile,Referral
S089758,C07353,2025-10-20 17:32:38,9.41,4,Tablet,Paid Ads
S089759,C04083,2025-10-08 14:31:17,4.39,4,Desktop,Social Media
S089760,C01615,2025-01-02 13:06:13,9.19,9,Mobile,Organic
S089761,C01784,2025-12-25 07:12:43,13.68,8,Desktop,Referral
S089762,C01513,2025-10-20 10:24:56,5.45,6,Mobile,Paid Ads
S089763,C07895,2025-05-30 18:51:54,6.55,5,Mobile,Organic
S089764,C02044,2025-04-06 18:08:18,2.03,7,Desktop,Organic
S089765,C05365,2025-04-27 11:00:06,12.51,5,Mobile,Organic
S089766,C08629,2025-06-12 06:59:07,5.11,11,Desktop,Organic
S089767,C01723,2025-09-10 01:44:29,4.25,5,Mobile,Organic
S089768,C08302,2025-11-06 13:36:46,6.05,3,Desktop,Paid Ads
S089769,C01831,2025-10-22 06:23:44,4.62,7,Mobile,Social Media
S089770,C08974,2025-05-30 14:19:00,2.4,6,Desktop,Referral
S089771,C09292,2025-01-24 09:52:10,18.35,5,Mobile,Organic
S089772,C07693,2025-10-10 18:01:11,4.35,5,Mobile,Referral
S089773,C09782,2025-12-25 19:40:38,15.76,5,Mobile,Social Media
S089774,C04400,2025-02-20 12:36:27,15.12,5,Desktop,Organic
S089775,C06853,2025-08-12 20:36:36,11.21,2,Mobile,Email
S089776,C03888,2025-01-04 17:35:34,2.99,7,Desktop,Email
S089777,C08571,2025-04-17 23:47:13,5.89,8,Desktop,Referral
S089778,C02675,2025-04-20 04:35:02,5.35,4,Desktop,Paid Ads
S089779,C03373,2025-08-10 22:28:09,5.95,3,Desktop,Paid Ads
S089780,C01946,2025-01-15 10:02:39,5.79,4,Desktop,Organic
S089781,C05304,2025-10-26 22:54:59,6.94,7,Mobile,Paid Ads
S089782,C05278,2025-05-22 20:51:02,4.57,12,Mobile,Social Media
S089783,C03370,2025-09-08 18:20:15,2.15,9,Mobile,Referral
S089784,C06783,2025-11-24 07:54:57,11.68,4,Desktop,Email
S089785,C04134,2025-06-23 04:50:14,4.44,5,Mobile,Email
S089786,C01351,2025-06-12 14:58:40,1.71,3,Mobile,Organic
S089787,C04738,2025-12-27 17:38:21,5.67,5,Desktop,Paid Ads
S089788,C07919,2025-04-24 19:18:44,7.34,9,Desktop,Organic
S089789,C09872,2025-02-28 12:22:14,10.68,8,Mobile,Email
S089790,C01092,2025-08-26 07:33:59,8.66,4,Mobile,Paid Ads
S089791,C04635,2025-11-15 05:48:11,3.89,4,Desktop,Social Media
S089792,C00730,2025-01-05 20:32:52,12.44,7,Mobile,Paid Ads
S089793,C02717,2025-12-23 02:16:04,20.73,7,Mobile,Referral
S089794,C04731,2025-10-05 02:01:46,2.64,6,Desktop,Organic
S089795,C09216,2025-04-24 13:51:55,10.48,3,Mobile,Social Media
S089796,C08254,2025-11-08 22:04:12,5.74,4,Mobile,Paid Ads
S089797,C09230,2025-04-20 01:26:46,0.98,8,Desktop,Social Media
S089798,C04129,2025-11-19 12:00:33,1.43,7,Desktop,Referral
S089799,C08623,2025-10-31 23:46:26,5.46,8,Mobile,Email
S089800,C04064,2025-02-09 22:14:19,4.06,2,Desktop,Paid Ads
S089801,C01505,2025-10-06 01:13:34,8.55,6,Mobile,Organic
S089802,C00414,2025-03-21 18:07:17,4.65,8,Tablet,Email
S089803,C03875,2025-10-05 02:34:28,2.55,6,Mobile,Organic
S089804,C01333,2025-02-20 12:26:25,8.8,6,Mobile,Social Media
S089805,C06370,2025-05-27 17:38:14,1.94,11,Mobile,Organic
S089806,C09727,2025-03-16 06:53:46,4.87,7,Mobile,Email
S089807,C05103,2025-01-31 17:47:07,17.56,10,Desktop,Social Media
S089808,C08803,2025-04-03 23:49:47,8.99,8,Desktop,Social Media
S089809,C04615,2025-01-16 22:23:10,10.31,5,Desktop,Organic
S089810,C05635,2025-03-07 16:27:25,6.89,5,Mobile,Email
S089811,C07915,2025-03-17 21:44:22,8.07,5,Desktop,Organic
S089812,C00956,2025-09-24 15:50:07,17.5,11,Mobile,Organic
S089813,C04031,2025-04-28 05:06:36,12.03,9,Desktop,Paid Ads
S089814,C01895,2025-04-26 23:17:57,7.28,8,Mobile,Referral
S089815,C07631,2025-08-13 08:50:34,9.19,5,Desktop,Email
S089816,C02092,2025-04-18 11:17:36,14.74,3,Mobile,Referral
S089817,C03869,2025-06-14 02:18:36,11.85,7,Desktop,Organic
S089818,C06607,2025-04-01 12:38:37,9.65,4,Mobile,Paid Ads
S089819,C04574,2025-04-05 00:50:53,7.79,4,Mobile,Organic
S089820,C05469,2025-01-22 02:28:22,2.03,3,Desktop,Email
S089821,C04733,2025-08-13 04:23:49,2.82,6,Mobile,Paid Ads
S089822,C06453,2025-04-20 20:04:27,3.94,8,Mobile,Email
S089823,C03176,2025-10-15 14:17:38,2.46,6,Desktop,Organic
S089824,C01304,2025-06-10 19:54:05,3.81,9,Mobile,Paid Ads
S089825,C04231,2025-08-18 05:23:58,12.24,11,Desktop,Organic
S089826,C05349,2025-01-04 20:02:11,9.58,9,Mobile,Social Media
S089827,C06982,2025-09-24 13:48:47,9.06,2,Desktop,Organic
S089828,C04617,2025-06-18 23:32:20,4.03,5,Tablet,Email
S089829,C03488,2025-04-29 09:54:41,0.98,6,Mobile,Email
S089830,C03693,2025-01-10 06:34:10,23.99,3,Desktop,Email
S089831,C09018,2025-08-01 14:05:23,2.06,9,Mobile,Paid Ads
S089832,C01539,2025-06-11 09:30:44,13.73,10,Mobile,Organic
S089833,C02378,2025-07-12 08:25:55,0.67,5,Desktop,Referral
S089834,C04525,2025-10-20 02:17:59,20.19,8,Mobile,Referral
S089835,C01463,2025-07-08 00:03:24,19.55,10,Desktop,Organic
S089836,C04352,2025-01-30 15:16:52,6.3,3,Desktop,Organic
S089837,C00284,2025-08-25 05:44:32,4.49,7,Desktop,Organic
S089838,C04780,2025-12-22 00:10:38,5.62,8,Mobile,Paid Ads
S089839,C07002,2025-02-19 03:19:11,4.74,3,Desktop,Organic
S089840,C06688,2025-10-22 23:46:38,13.54,5,Tablet,Paid Ads
S089841,C01245,2025-03-30 18:43:39,3.35,4,Mobile,Referral
S089842,C05316,2025-01-23 05:06:35,4.05,2,Mobile,Organic
S089843,C01476,2025-06-11 21:37:58,4.7,6,Mobile,Organic
S089844,C04256,2025-12-24 00:56:56,8.72,4,Desktop,Social Media
S089845,C04931,2025-04-03 21:49:09,9.51,7,Desktop,Referral
S089846,C08319,2025-12-26 19:51:47,5.67,3,Mobile,Paid Ads
S089847,C04285,2025-09-22 15:14:33,10.27,3,Desktop,Paid Ads
S089848,C09922,2025-04-10 12:15:33,6.24,3,Mobile,Organic
S089849,C04352,2025-12-05 23:35:14,12.45,4,Mobile,Social Media
S089850,C05881,2025-01-13 11:50:15,11.49,4,Mobile,Paid Ads
S089851,C05791,2025-10-20 00:47:08,18.5,2,Tablet,Organic
S089852,C01946,2025-10-04 10:02:33,11.94,8,Mobile,Social Media
S089853,C06876,2025-11-20 04:10:23,11.41,4,Desktop,Organic
S089854,C09659,2025-06-15 21:42:49,22.84,7,Mobile,Paid Ads
S089855,C03402,2025-04-24 02:54:19,3.49,9,Tablet,Organic
S089856,C09695,2025-06-12 16:49:21,11.86,5,Desktop,Paid Ads
S089857,C02740,2025-04-15 09:05:39,9.54,4,Mobile,Referral
S089858,C09286,2025-10-18 11:34:21,6.47,9,Desktop,Organic
S089859,C07994,2025-03-07 03:23:15,8.0,6,Mobile,Social Media
S089860,C04898,2025-01-14 18:06:39,2.33,8,Desktop,Organic
S089861,C07707,2025-05-02 19:49:31,4.98,7,Desktop,Organic
S089862,C04558,2025-09-10 15:43:29,6.12,3,Mobile,Email
S089863,C02645,2025-06-04 11:56:24,8.22,5,Mobile,Organic
S089864,C09238,2025-12-14 18:15:08,2.92,7,Mobile,Organic
S089865,C05990,2025-06-24 06:32:39,16.31,4,Mobile,Referral
S089866,C00795,2025-10-22 03:43:34,6.35,9,Mobile,Paid Ads
S089867,C02610,2025-05-03 14:41:48,6.64,6,Mobile,Social Media
S089868,C06692,2025-11-03 14:17:23,2.28,4,Mobile,Referral
S089869,C04170,2025-08-27 07:01:40,4.81,1,Mobile,Paid Ads
S089870,C02246,2025-11-11 01:46:51,17.52,6,Mobile,Paid Ads
S089871,C08999,2025-10-15 10:14:17,20.98,2,Mobile,Organic
S089872,C01369,2025-06-03 16:52:50,7.85,4,Desktop,Paid Ads
S089873,C01183,2025-02-09 07:39:53,20.39,5,Mobile,Paid Ads
S089874,C09107,2025-01-03 10:49:22,11.72,4,Tablet,Paid Ads
S089875,C00321,2025-05-09 13:04:50,0.35,6,Mobile,Referral
S089876,C08770,2025-02-10 01:03:51,6.11,8,Mobile,Paid Ads
S089877,C08623,2025-12-16 11:05:29,22.58,7,Mobile,Email
S089878,C05373,2025-01-26 15:16:59,8.76,6,Mobile,Referral
S089879,C05376,2025-09-13 14:00:42,0.49,6,Mobile,Email
S089880,C08769,2025-10-05 23:18:18,2.76,10,Desktop,Paid Ads
S089881,C09889,2025-07-22 18:18:34,3.77,9,Tablet,Paid Ads
S089882,C00822,2025-12-07 07:54:49,5.49,6,Desktop,Organic
S089883,C03218,2025-12-29 08:22:31,4.66,5,Mobile,Referral
S089884,C08133,2025-03-29 09:55:15,3.54,8,Mobile,Organic
S089885,C02473,2025-12-04 13:56:19,5.48,9,Mobile,Referral
S089886,C04550,2025-06-30 07:56:03,26.2,7,Mobile,Paid Ads
S089887,C08241,2025-06-24 03:33:40,10.16,8,Mobile,Paid Ads
S089888,C04833,2025-09-17 19:33:41,7.92,3,Tablet,Organic
S089889,C09116,2025-09-02 21:52:07,15.12,7,Mobile,Referral
S089890,C08987,2025-11-27 03:49:21,6.96,5,Desktop,Organic
S089891,C06834,2025-01-19 22:32:14,2.71,6,Mobile,Organic
S089892,C06557,2025-02-02 17:42:14,1.54,4,Desktop,Social Media
S089893,C08725,2025-08-05 01:11:34,8.63,6,Tablet,Paid Ads
S089894,C03948,2025-07-16 06:31:33,3.44,8,Mobile,Email
S089895,C07075,2025-10-05 02:59:06,13.56,4,Mobile,Organic
S089896,C08756,2025-05-30 05:16:02,15.42,6,Mobile,Referral
S089897,C00154,2025-02-08 19:30:22,8.67,4,Mobile,Organic
S089898,C02531,2025-11-19 15:03:59,9.32,2,Mobile,Social Media
S089899,C05449,2025-08-15 16:16:17,8.91,6,Mobile,Organic
S089900,C03051,2025-08-14 17:08:04,1.39,6,Mobile,Organic
S089901,C07192,2025-06-06 06:13:46,1.14,7,Mobile,Paid Ads
S089902,C01672,2025-05-10 13:24:11,7.68,3,Mobile,Social Media
S089903,C05867,2025-01-08 04:04:41,8.9,10,Mobile,Organic
S089904,C02436,2025-03-11 20:45:33,17.96,9,Tablet,Social Media
S089905,C08466,2025-07-24 04:16:02,9.97,6,Tablet,Referral
S089906,C04953,2025-03-08 11:53:22,2.99,4,Mobile,Email
S089907,C01386,2025-05-04 11:26:18,19.18,8,Mobile,Social Media
S089908,C03690,2025-01-29 11:50:03,12.19,8,Mobile,Organic
S089909,C05744,2025-12-25 04:39:40,2.27,6,Desktop,Referral
S089910,C05447,2025-03-22 20:02:58,3.92,9,Mobile,Organic
S089911,C09119,2025-03-13 01:33:45,2.24,8,Mobile,Referral
S089912,C04955,2025-06-20 04:45:40,5.35,4,Mobile,Email
S089913,C09153,2025-06-09 07:20:09,9.81,5,Desktop,Organic
S089914,C04994,2025-12-15 10:24:23,9.12,7,Tablet,Organic
S089915,C02125,2025-08-28 01:21:32,13.24,7,Mobile,Organic
S089916,C06917,2025-04-02 11:08:19,5.01,4,Mobile,Organic
S089917,C05823,2025-04-23 02:36:24,6.81,7,Desktop,Organic
S089918,C05411,2025-02-04 23:36:49,5.32,6,Mobile,Referral
S089919,C07746,2025-06-17 07:19:19,9.97,8,Mobile,Referral
S089920,C08958,2025-10-06 03:45:01,6.08,5,Mobile,Social Media
S089921,C09138,2025-01-18 08:48:44,6.47,11,Desktop,Email
S089922,C06945,2025-01-03 09:41:35,4.26,6,Tablet,Paid Ads
S089923,C03045,2025-07-28 03:45:52,3.61,3,Mobile,Paid Ads
S089924,C00479,2025-08-12 18:48:37,4.72,8,Mobile,Referral
S089925,C01581,2025-04-15 21:17:09,11.29,5,Mobile,Paid Ads
S089926,C03886,2025-09-08 09:44:15,13.5,6,Desktop,Paid Ads
S089927,C00516,2025-05-19 21:37:10,6.41,6,Mobile,Organic
S089928,C08436,2025-07-27 18:30:26,13.75,9,Mobile,Organic
S089929,C09511,2025-03-03 18:51:59,1.02,6,Mobile,Organic
S089930,C04136,2025-05-26 15:01:30,12.41,5,Mobile,Referral
S089931,C00692,2025-04-13 11:58:28,5.64,9,Desktop,Paid Ads
S089932,C00850,2025-11-08 05:16:31,7.35,14,Mobile,Organic
S089933,C03218,2025-12-17 08:31:12,11.2,5,Desktop,Referral
S089934,C07298,2025-10-04 04:41:34,18.46,8,Mobile,Social Media
S089935,C01903,2025-03-22 13:05:16,15.37,10,Mobile,Organic
S089936,C06027,2025-01-14 20:50:15,10.44,7,Mobile,Paid Ads
S089937,C02597,2025-11-02 07:36:01,11.73,8,Desktop,Referral
S089938,C05608,2025-03-18 11:55:40,8.57,4,Desktop,Social Media
S089939,C04830,2025-09-02 08:40:23,4.67,8,Mobile,Referral
S089940,C02229,2025-10-28 01:42:54,7.96,4,Mobile,Referral
S089941,C05826,2025-03-04 23:33:06,3.37,9,Mobile,Organic
S089942,C07182,2025-09-16 11:18:02,1.45,8,Desktop,Social Media
S089943,C01299,2025-05-11 07:44:43,11.59,6,Mobile,Email
S089944,C03559,2025-05-14 11:22:35,3.31,6,Mobile,Paid Ads
S089945,C05133,2025-03-05 16:01:31,3.91,10,Desktop,Social Media
S089946,C02371,2025-02-22 08:08:03,8.45,14,Mobile,Paid Ads
S089947,C02546,2025-11-10 18:25:17,5.13,5,Mobile,Paid Ads
S089948,C05040,2025-05-15 08:44:09,15.16,8,Tablet,Referral
S089949,C00314,2025-07-05 16:06:10,4.71,12,Desktop,Social Media
S089950,C08583,2025-04-21 08:22:51,8.12,8,Mobile,Social Media
S089951,C07079,2025-11-17 23:08:23,4.94,9,Mobile,Email
S089952,C02107,2025-08-28 01:02:28,10.87,6,Mobile,Organic
S089953,C01449,2025-04-15 06:12:02,1.98,9,Desktop,Email
S089954,C04801,2025-03-13 03:42:42,6.02,3,Mobile,Organic
S089955,C02390,2025-07-19 21:42:47,4.95,2,Mobile,Referral
S089956,C01971,2025-02-11 05:25:19,5.76,4,Desktop,Email
S089957,C01681,2025-09-18 22:09:58,3.51,14,Mobile,Email
S089958,C04376,2025-12-27 05:48:48,4.63,4,Mobile,Referral
S089959,C02946,2025-04-24 08:09:34,3.7,8,Mobile,Paid Ads
S089960,C04772,2025-10-22 08:18:42,7.76,4,Mobile,Paid Ads
S089961,C06351,2025-03-09 01:33:35,11.53,3,Desktop,Paid Ads
S089962,C03610,2025-12-02 06:55:50,13.04,3,Mobile,Organic
S089963,C07609,2025-03-11 10:42:51,4.28,9,Mobile,Social Media
S089964,C01987,2025-02-09 07:59:19,6.42,3,Desktop,Organic
S089965,C05329,2025-03-23 03:53:53,4.35,4,Mobile,Referral
S089966,C03677,2025-03-07 16:36:52,8.89,5,Mobile,Organic
S089967,C02248,2025-03-02 03:22:05,14.54,7,Mobile,Organic
S089968,C00657,2025-11-13 20:34:08,10.61,7,Mobile,Organic
S089969,C03146,2025-12-06 19:57:23,2.03,3,Mobile,Referral
S089970,C03285,2025-12-26 09:04:38,8.31,7,Desktop,Paid Ads
S089971,C09638,2025-08-14 05:13:49,3.76,7,Desktop,Organic
S089972,C00440,2025-09-03 05:28:55,6.82,7,Mobile,Social Media
S089973,C03598,2025-05-02 18:21:03,12.52,10,Tablet,Organic
S089974,C07181,2025-10-06 15:32:40,6.38,7,Mobile,Paid Ads
S089975,C03292,2025-10-09 01:46:01,5.83,7,Mobile,Organic
S089976,C07182,2025-07-27 16:05:05,23.95,5,Desktop,Paid Ads
S089977,C01267,2025-07-20 00:49:35,6.6,5,Mobile,Paid Ads
S089978,C06851,2025-07-29 07:43:50,12.17,4,Desktop,Organic
S089979,C05704,2025-04-12 19:35:35,15.8,4,Tablet,Referral
S089980,C05485,2025-04-29 06:08:16,9.45,8,Mobile,Referral
S089981,C08131,2025-09-14 15:32:40,10.61,7,Desktop,Social Media
S089982,C05281,2025-05-28 19:02:54,3.9,7,Tablet,Paid Ads
S089983,C01439,2025-10-27 11:06:25,9.93,5,Mobile,Paid Ads
S089984,C02867,2025-06-19 17:43:35,10.08,5,Mobile,Social Media
S089985,C03685,2025-04-24 06:42:29,22.71,5,Desktop,Social Media
S089986,C01331,2025-03-19 06:16:47,7.55,4,Desktop,Email
S089987,C08788,2025-11-05 12:23:30,2.69,4,Mobile,Organic
S089988,C09197,2025-05-01 03:56:28,3.15,5,Mobile,Paid Ads
S089989,C03229,2025-12-28 01:15:33,5.1,2,Mobile,Organic
S089990,C09116,2025-05-23 18:06:39,12.56,7,Desktop,Organic
S089991,C02295,2025-02-23 16:11:40,4.81,4,Mobile,Social Media
S089992,C02108,2025-03-22 22:56:44,2.72,6,Mobile,Referral
S089993,C07759,2025-05-25 10:35:34,13.24,6,Mobile,Referral
S089994,C04721,2025-10-03 13:46:35,7.24,8,Mobile,Social Media
S089995,C08154,2025-02-08 10:55:27,6.43,5,Mobile,Paid Ads
S089996,C03897,2025-07-17 01:10:34,3.74,5,Mobile,Organic
S089997,C01249,2025-12-15 04:05:22,2.15,9,Mobile,Organic
S089998,C01308,2025-04-21 00:02:16,7.85,6,Desktop,Paid Ads
S089999,C09537,2025-06-25 20:40:56,14.98,5,Mobile,Organic
S090000,C04199,2025-03-08 23:21:40,6.41,6,Desktop,Paid Ads
S090001,C05420,2025-11-27 09:35:21,8.65,4,Desktop,Referral
